symbol,yf_symbol,close,adj_close,volume,high_20d,rsi14,bb_upper,bb_lower,sma20,sma50,sma200,ema9,ema21,atr14,avg_dollar_volume_20d,market_cap,beta_1y,engine,score,reasons,signals,rank,risk,fundamentals,score_breakout,score_momentum,score_liquidity
BAC,BAC,52.540000915527344,52.540000915527344,25223900.0,52.709999084472656,67.24114347360211,52.44390050765859,44.934100133210556,48.68900032043457,50.531258010864256,50.525090675354,50.68834941591358,49.72611301324317,1.187142780848912,1837476813.0646706,377062883328.0,1.237,bull,0.9026959961630192,"['New/near 20D high: close=52.54, high_20d=52.71', 'Momentum confirmation: RSI14=67.24', 'Liquidity filter passed: avg$vol20d=1837476813']","['New/near 20D high: close=52.54, high_20d=52.71', 'Momentum confirmation: RSI14=67.24', 'Liquidity filter passed: avg$vol20d=1837476813']",25,"{'support_level': 44.934100133210556, 'resistance_level': 52.709999084472656, 'atr14': 1.187142780848912, 'stop_loss': 43.74695735236165, 'take_profit': 53.897141865321565, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",0.9967748402220066,0.6810285868400527,1.0
LRCX,LRCX,263.6600036621094,263.6600036621094,9118900.0,263.6600036621094,66.93303901674311,258.1430574271432,196.02794324424346,227.08550033569335,228.06772430419923,161.72208293914795,238.28200887677738,230.03993418203504,12.978567940848214,2339528662.6298523,331164876800.0,1.79,bull,0.9019977926255733,"['New/near 20D high: close=263.66, high_20d=263.66', 'Momentum confirmation: RSI14=66.93', 'Liquidity filter passed: avg$vol20d=2339528663']","['New/near 20D high: close=263.66, high_20d=263.66', 'Momentum confirmation: RSI14=66.93', 'Liquidity filter passed: avg$vol20d=2339528663']",26,"{'support_level': 196.02794324424346, 'resistance_level': 263.6600036621094, 'atr14': 12.978567940848214, 'stop_loss': 183.04937530339524, 'take_profit': 276.6385716029576, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6733259754185777,1.0
FCX,FCX,67.80000305175781,67.80000305175781,15705000.0,67.80000305175781,66.82613391410155,66.87733574949067,50.25366438783842,58.56550006866455,61.515399856567385,49.11437223434448,62.84595930646101,60.88054193306178,2.785715103149414,1027426970.0756073,97442275328.0,1.473,bull,0.9011960043557616,"['New/near 20D high: close=67.80, high_20d=67.80', 'Momentum confirmation: RSI14=66.83', 'Liquidity filter passed: avg$vol20d=1027426970']","['New/near 20D high: close=67.80, high_20d=67.80', 'Momentum confirmation: RSI14=66.83', 'Liquidity filter passed: avg$vol20d=1027426970']",27,"{'support_level': 50.25366438783842, 'resistance_level': 67.80000305175781, 'atr14': 2.785715103149414, 'stop_loss': 47.467949284689006, 'take_profit': 70.58571815490723, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6706533478525387,1.0
ADI,ADI,350.1400146484375,350.1400146484375,2504200.0,351.3599853515625,67.01839666957576,347.85965654715307,292.0063438190579,319.9330001831055,327.19506469726565,269.41033882141113,334.25908555471045,326.80678592904775,10.44071524483817,1077602781.3531494,170939809792.0,1.053,bull,0.9009019055290097,"['New/near 20D high: close=350.14, high_20d=351.36', 'Momentum confirmation: RSI14=67.02', 'Liquidity filter passed: avg$vol20d=1077602781']","['New/near 20D high: close=350.14, high_20d=351.36', 'Momentum confirmation: RSI14=67.02', 'Liquidity filter passed: avg$vol20d=1077602781']",28,"{'support_level': 292.0063438190579, 'resistance_level': 351.3599853515625, 'atr14': 10.44071524483817, 'stop_loss': 281.5656285742198, 'take_profit': 361.80070059640065, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",0.996527861014383,0.6754599167393941,1.0
JBHT,JBHT,227.0399932861328,227.0399932861328,844400.0,227.0399932861328,66.68285242857168,227.2999394618064,191.36505840196315,209.33249893188477,216.85950958251954,176.00459381103516,218.89894823077606,214.8085235031701,6.147144862583706,191221159.22340393,21618372608.0,1.221,bull,0.9001213932142875,"['New/near 20D high: close=227.04, high_20d=227.04', 'Momentum confirmation: RSI14=66.68', 'Liquidity filter passed: avg$vol20d=191221159']","['New/near 20D high: close=227.04, high_20d=227.04', 'Momentum confirmation: RSI14=66.68', 'Liquidity filter passed: avg$vol20d=191221159']",29,"{'support_level': 191.36505840196315, 'resistance_level': 227.0399932861328, 'atr14': 6.147144862583706, 'stop_loss': 185.21791353937945, 'take_profit': 233.1871381487165, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6670713107142919,1.0
MS,MS,177.63999938964844,177.63999938964844,4237100.0,178.16000366210938,66.74137531513566,177.63475965222008,151.01823869983068,164.32649917602538,168.8357992553711,161.0310605621338,170.95495718072343,167.44296059939927,5.454999651227679,1120958950.1115417,282067501056.0,1.182,bull,0.8991009405320958,"['New/near 20D high: close=177.64, high_20d=178.16', 'Momentum confirmation: RSI14=66.74', 'Liquidity filter passed: avg$vol20d=1120958950']","['New/near 20D high: close=177.64, high_20d=178.16', 'Momentum confirmation: RSI14=66.74', 'Liquidity filter passed: avg$vol20d=1120958950']",30,"{'support_level': 151.01823869983068, 'resistance_level': 178.16000366210938, 'atr14': 5.454999651227679, 'stop_loss': 145.563239048603, 'take_profit': 183.61500331333704, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",0.9970812513371567,0.6685343828783914,1.0
VRT,VRT,295.1099853515625,295.1099853515625,4638000.0,295.1099853515625,66.53339631989203,290.9189841346328,236.9265618248399,263.92277297973635,245.53539672851562,177.9047611618042,273.1352676725834,264.09158069625755,15.517143249511719,2591553246.046829,112908623872.0,2.048,bull,0.8990004723991902,"['New/near 20D high: close=295.11, high_20d=295.11', 'Momentum confirmation: RSI14=66.53', 'Liquidity filter passed: avg$vol20d=2591553246']","['New/near 20D high: close=295.11, high_20d=295.11', 'Momentum confirmation: RSI14=66.53', 'Liquidity filter passed: avg$vol20d=2591553246']",31,"{'support_level': 236.9265618248399, 'resistance_level': 295.1099853515625, 'atr14': 15.517143249511719, 'stop_loss': 221.40941857532817, 'take_profit': 310.6271286010742, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6633349079973009,1.0
JPM,JPM,309.8699951171875,309.8699951171875,6067800.0,310.3299865722656,66.56541041012694,309.15579028019465,274.6269855987116,291.8913879394531,298.03422790527344,300.1527561950684,300.6732599112114,295.9948968196668,7.1300048828125,2959669214.564209,835729424384.0,1.043,bull,0.8984994452899153,"['New/near 20D high: close=309.87, high_20d=310.33', 'Momentum confirmation: RSI14=66.57', 'Liquidity filter passed: avg$vol20d=2959669215']","['New/near 20D high: close=309.87, high_20d=310.33', 'Momentum confirmation: RSI14=66.57', 'Liquidity filter passed: avg$vol20d=2959669215']",32,"{'support_level': 274.6269855987116, 'resistance_level': 310.3299865722656, 'atr14': 7.1300048828125, 'stop_loss': 267.4969807158991, 'take_profit': 317.4599914550781, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",0.9985177344279265,0.6641352602531736,1.0
TT,TT,465.7099914550781,465.7099914550781,1258700.0,465.7099914550781,66.37997182725368,458.65269455740975,396.3113038556762,427.481999206543,439.53681396484376,421.53475326538086,441.7322316402949,434.30796604045156,14.267142159598214,564879430.294342,103266074624.0,1.212,bull,0.8978497887044026,"['New/near 20D high: close=465.71, high_20d=465.71', 'Momentum confirmation: RSI14=66.38', 'Liquidity filter passed: avg$vol20d=564879430']","['New/near 20D high: close=465.71, high_20d=465.71', 'Momentum confirmation: RSI14=66.38', 'Liquidity filter passed: avg$vol20d=564879430']",33,"{'support_level': 396.3113038556762, 'resistance_level': 465.7099914550781, 'atr14': 14.267142159598214, 'stop_loss': 382.044161696078, 'take_profit': 479.97713361467635, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6594992956813421,1.0
AMAT,AMAT,399.489990234375,399.489990234375,6397400.0,399.489990234375,66.16863131245836,395.60477891589824,318.58321546886737,357.0939971923828,350.95045471191406,253.454892578125,371.88495661506647,360.8478171942491,17.930714198521205,2286663993.487091,317039181824.0,1.637,bull,0.8962647348434376,"['New/near 20D high: close=399.49, high_20d=399.49', 'Momentum confirmation: RSI14=66.17', 'Liquidity filter passed: avg$vol20d=2286663993']","['New/near 20D high: close=399.49, high_20d=399.49', 'Momentum confirmation: RSI14=66.17', 'Liquidity filter passed: avg$vol20d=2286663993']",34,"{'support_level': 318.58321546886737, 'resistance_level': 399.489990234375, 'atr14': 17.930714198521205, 'stop_loss': 300.65250127034614, 'take_profit': 417.42070443289623, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.654215782811459,1.0
WDC,WDC,343.42999267578125,343.42999267578125,6116400.0,343.42999267578125,65.9851333932115,345.9987575988986,251.8982409972929,298.9484992980957,283.28700286865234,166.57436407089233,316.23017283106844,299.9526364325273,23.382144383021764,2694066885.746155,117418475520.0,1.829,bull,0.8948885004490863,"['New/near 20D high: close=343.43, high_20d=343.43', 'Momentum confirmation: RSI14=65.99', 'Liquidity filter passed: avg$vol20d=2694066886']","['New/near 20D high: close=343.43, high_20d=343.43', 'Momentum confirmation: RSI14=65.99', 'Liquidity filter passed: avg$vol20d=2694066886']",35,"{'support_level': 251.8982409972929, 'resistance_level': 343.42999267578125, 'atr14': 23.382144383021764, 'stop_loss': 228.51609661427113, 'take_profit': 366.812137058803, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6496283348302875,1.0
COHR,COHR,307.5,307.5,7961300.0,307.5,65.93589447047674,296.0678368913182,219.34516512284193,257.7065010070801,247.2920001220703,160.80805004119873,271.3892302492941,260.65802578810917,22.92285919189453,2318794973.514023,57650671616.0,1.905,bull,0.8945192085285756,"['New/near 20D high: close=307.50, high_20d=307.50', 'Momentum confirmation: RSI14=65.94', 'Liquidity filter passed: avg$vol20d=2318794974']","['New/near 20D high: close=307.50, high_20d=307.50', 'Momentum confirmation: RSI14=65.94', 'Liquidity filter passed: avg$vol20d=2318794974']",36,"{'support_level': 219.34516512284193, 'resistance_level': 307.5, 'atr14': 22.92285919189453, 'stop_loss': 196.4223059309474, 'take_profit': 330.42285919189453, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6483973617619185,1.0
JBL,JBL,299.5,299.5,1155800.0,299.5,65.90253288289688,295.40112181758406,242.03287934208396,268.717000579834,260.6953601074219,228.79566436767578,280.2897484397223,271.1480494499839,13.412142072405134,337602232.7165985,31625781248.0,1.159,bull,0.8942689966217265,"['New/near 20D high: close=299.50, high_20d=299.50', 'Momentum confirmation: RSI14=65.90', 'Liquidity filter passed: avg$vol20d=337602233']","['New/near 20D high: close=299.50, high_20d=299.50', 'Momentum confirmation: RSI14=65.90', 'Liquidity filter passed: avg$vol20d=337602233']",37,"{'support_level': 242.03287934208396, 'resistance_level': 299.5, 'atr14': 13.412142072405134, 'stop_loss': 228.6207372696788, 'take_profit': 312.9121420724051, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.647563322072422,1.0
CRH,CRH,117.88999938964844,117.88999938964844,6357900.0,117.88999938964844,65.63324292457835,115.07639548677415,95.96060402494462,105.51849975585938,113.54174774169923,113.04136741638183,110.35834446989227,108.58861465628455,3.9399991716657365,586718069.1268158,78774222848.0,1.241,bull,0.8922493219343377,"['New/near 20D high: close=117.89, high_20d=117.89', 'Momentum confirmation: RSI14=65.63', 'Liquidity filter passed: avg$vol20d=586718069']","['New/near 20D high: close=117.89, high_20d=117.89', 'Momentum confirmation: RSI14=65.63', 'Liquidity filter passed: avg$vol20d=586718069']",38,"{'support_level': 95.96060402494462, 'resistance_level': 117.88999938964844, 'atr14': 3.9399991716657365, 'stop_loss': 92.02060485327888, 'take_profit': 121.82999856131417, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6408310731144589,1.0
GS,GS,907.7999877929688,907.7999877929688,1639900.0,907.7999877929688,65.42665615015093,912.4466571627659,764.6733440579374,838.5600006103516,870.5781201171875,808.3927685546874,875.8406810053767,858.0901507760155,26.3221435546875,1677177974.4519043,269392297984.0,1.311,bull,0.8906999211261319,"['New/near 20D high: close=907.80, high_20d=907.80', 'Momentum confirmation: RSI14=65.43', 'Liquidity filter passed: avg$vol20d=1677177974']","['New/near 20D high: close=907.80, high_20d=907.80', 'Momentum confirmation: RSI14=65.43', 'Liquidity filter passed: avg$vol20d=1677177974']",39,"{'support_level': 764.6733440579374, 'resistance_level': 907.7999877929688, 'atr14': 26.3221435546875, 'stop_loss': 738.3512005032499, 'take_profit': 934.1221313476562, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6356664037537734,1.0
CARR,CARR,63.34000015258789,63.34000015258789,7428600.0,63.34000015258789,65.29375534679527,61.851080417759704,52.70691976534576,57.27900009155273,60.324600067138675,60.760987796783446,58.660730577445904,58.177777627448215,2.1878577641078403,387673823.4390068,52942352384.0,1.319,bull,0.8897031651009644,"['New/near 20D high: close=63.34, high_20d=63.34', 'Momentum confirmation: RSI14=65.29', 'Liquidity filter passed: avg$vol20d=387673823']","['New/near 20D high: close=63.34, high_20d=63.34', 'Momentum confirmation: RSI14=65.29', 'Liquidity filter passed: avg$vol20d=387673823']",40,"{'support_level': 52.70691976534576, 'resistance_level': 63.34000015258789, 'atr14': 2.1878577641078403, 'stop_loss': 50.51906200123792, 'take_profit': 65.52785791669574, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6323438836698816,1.0
TEL,TEL,229.77999877929688,229.77999877929688,1195700.0,229.77999877929688,65.23781437243406,226.7155748105398,188.3594236635813,207.53749923706056,215.9851138305664,215.73499938964844,217.39536227377135,212.69256569625705,7.205717904227121,394699374.0892029,67448582144.0,1.259,bull,0.8892836077932555,"['New/near 20D high: close=229.78, high_20d=229.78', 'Momentum confirmation: RSI14=65.24', 'Liquidity filter passed: avg$vol20d=394699374']","['New/near 20D high: close=229.78, high_20d=229.78', 'Momentum confirmation: RSI14=65.24', 'Liquidity filter passed: avg$vol20d=394699374']",41,"{'support_level': 188.3594236635813, 'resistance_level': 229.77999877929688, 'atr14': 7.205717904227121, 'stop_loss': 181.15370575935418, 'take_profit': 236.985716683524, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6309453593108515,1.0
MAR,MAR,354.1000061035156,354.1000061035156,1122800.0,354.1000061035156,65.07555007711022,351.2669809024891,307.4620169002453,329.3644989013672,333.7223645019531,294.0804117584228,340.57185342709863,334.26659607117455,9.669283185686384,491104067.82928467,93831036928.0,1.097,bull,0.8880666255783267,"['New/near 20D high: close=354.10, high_20d=354.10', 'Momentum confirmation: RSI14=65.08', 'Liquidity filter passed: avg$vol20d=491104068']","['New/near 20D high: close=354.10, high_20d=354.10', 'Momentum confirmation: RSI14=65.08', 'Liquidity filter passed: avg$vol20d=491104068']",42,"{'support_level': 307.4620169002453, 'resistance_level': 354.1000061035156, 'atr14': 9.669283185686384, 'stop_loss': 297.79273371455895, 'take_profit': 363.769289289202, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6268887519277555,1.0
SYF,SYF,72.41000366210938,72.41000366210938,2547100.0,72.48999786376953,65.14888057050806,72.48897421616813,62.42902581434946,67.4590000152588,69.57510604858399,73.18311069488526,70.04689197975479,68.82343371499643,1.8087850298200334,244600012.46147156,26079991808.0,1.381,bull,0.8880648440083074,"['New/near 20D high: close=72.41, high_20d=72.49', 'Momentum confirmation: RSI14=65.15', 'Liquidity filter passed: avg$vol20d=244600012']","['New/near 20D high: close=72.41, high_20d=72.49', 'Momentum confirmation: RSI14=65.15', 'Liquidity filter passed: avg$vol20d=244600012']",43,"{'support_level': 62.42902581434946, 'resistance_level': 72.48999786376953, 'atr14': 1.8087850298200334, 'stop_loss': 60.62024078452942, 'take_profit': 74.29878289358956, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",0.998896479458994,0.6287220142627014,1.0
LITE,LITE,897.2999877929688,897.2999877929688,7122100.0,897.2999877929688,64.78111414906206,918.9704492830913,581.0685521817525,750.0195007324219,658.8728021240235,320.8578251647949,825.8433487738508,763.1313585956754,72.96421160016742,5596683108.766174,64067219456.0,1.391,bull,0.8858583561179654,"['New/near 20D high: close=897.30, high_20d=897.30', 'Momentum confirmation: RSI14=64.78', 'Liquidity filter passed: avg$vol20d=5596683109']","['New/near 20D high: close=897.30, high_20d=897.30', 'Momentum confirmation: RSI14=64.78', 'Liquidity filter passed: avg$vol20d=5596683109']",44,"{'support_level': 581.0685521817525, 'resistance_level': 897.2999877929688, 'atr14': 72.96421160016742, 'stop_loss': 508.10434058158506, 'take_profit': 970.2641993931362, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6195278537265516,1.0
HLT,HLT,323.42999267578125,323.42999267578125,1270400.0,323.42999267578125,64.75889058588359,320.73856821065385,285.12643423075235,302.9325012207031,306.74196044921877,282.02123832702637,311.8732890834091,306.7972957493101,7.840002877371652,490055131.5400696,74159783936.0,1.11,bull,0.885691679394127,"['New/near 20D high: close=323.43, high_20d=323.43', 'Momentum confirmation: RSI14=64.76', 'Liquidity filter passed: avg$vol20d=490055132']","['New/near 20D high: close=323.43, high_20d=323.43', 'Momentum confirmation: RSI14=64.76', 'Liquidity filter passed: avg$vol20d=490055132']",45,"{'support_level': 285.12643423075235, 'resistance_level': 323.42999267578125, 'atr14': 7.840002877371652, 'stop_loss': 277.2864313533807, 'take_profit': 331.2699955531529, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6189722646470898,1.0
ON,ON,68.6500015258789,68.6500015258789,6274800.0,68.6500015258789,64.49771842184185,68.6328368534184,55.14116217001909,61.88699951171875,63.743799667358395,55.749000034332276,65.08662030064222,63.28963062351514,3.0164282662527904,444627341.62916183,27049510912.0,1.524,bull,0.8837328881638138,"['New/near 20D high: close=68.65, high_20d=68.65', 'Momentum confirmation: RSI14=64.50', 'Liquidity filter passed: avg$vol20d=444627342']","['New/near 20D high: close=68.65, high_20d=68.65', 'Momentum confirmation: RSI14=64.50', 'Liquidity filter passed: avg$vol20d=444627342']",46,"{'support_level': 55.14116217001909, 'resistance_level': 68.6500015258789, 'atr14': 3.0164282662527904, 'stop_loss': 52.124733903766305, 'take_profit': 71.6664297921317, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6124429605460463,1.0
HST,HST,20.139999389648438,20.139999389648438,8528400.0,20.139999389648438,64.00941214266047,19.965446362153752,18.102468219145077,19.033957290649415,19.212922401428223,17.194042291641235,19.49065149854463,19.249479003521323,0.5057142802647182,176147045.74412346,14029048832.0,1.131,bull,0.8800705910699536,"['New/near 20D high: close=20.14, high_20d=20.14', 'Momentum confirmation: RSI14=64.01', 'Liquidity filter passed: avg$vol20d=176147046']","['New/near 20D high: close=20.14, high_20d=20.14', 'Momentum confirmation: RSI14=64.01', 'Liquidity filter passed: avg$vol20d=176147046']",47,"{'support_level': 18.102468219145077, 'resistance_level': 20.139999389648438, 'atr14': 0.5057142802647182, 'stop_loss': 17.596753938880358, 'take_profit': 20.645713669913157, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.6002353035665117,1.0
IRM,IRM,109.37000274658203,109.37000274658203,1062400.0,109.37000274658203,63.66362699203623,110.5066235349196,96.64797698998275,103.57730026245117,103.04241394042968,95.3403745651245,105.49332190833059,104.26430951644983,2.9978555951799666,145526118.40854645,32535259136.0,1.152,bull,0.8774772024402717,"['New/near 20D high: close=109.37, high_20d=109.37', 'Momentum confirmation: RSI14=63.66', 'Liquidity filter passed: avg$vol20d=145526118']","['New/near 20D high: close=109.37, high_20d=109.37', 'Momentum confirmation: RSI14=63.66', 'Liquidity filter passed: avg$vol20d=145526118']",48,"{'support_level': 96.64797698998275, 'resistance_level': 109.37000274658203, 'atr14': 2.9978555951799666, 'stop_loss': 93.65012139480278, 'take_profit': 112.367858341762, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.5915906748009057,1.0
VMC,VMC,295.4800109863281,295.4800109863281,780400.0,295.4800109863281,63.54066964054679,295.0139899413177,248.7760094483307,271.8949996948242,290.3349951171875,288.855500869751,283.9716220488692,279.70038155974623,8.132138933454241,382208693.67355347,38583894016.0,1.095,bull,0.876555022304101,"['New/near 20D high: close=295.48, high_20d=295.48', 'Momentum confirmation: RSI14=63.54', 'Liquidity filter passed: avg$vol20d=382208694']","['New/near 20D high: close=295.48, high_20d=295.48', 'Momentum confirmation: RSI14=63.54', 'Liquidity filter passed: avg$vol20d=382208694']",49,"{'support_level': 248.7760094483307, 'resistance_level': 295.4800109863281, 'atr14': 8.132138933454241, 'stop_loss': 240.64387051487648, 'take_profit': 303.6121499197824, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.5885167410136697,1.0
ANET,ANET,147.35000610351562,147.35000610351562,7049200.0,147.35000610351562,63.20019485484903,148.3808797522528,115.55412390985654,131.96750183105468,134.42100006103516,132.80619956970216,136.7252050891222,133.62663844934835,6.63978522164481,888877786.9661331,185555664896.0,1.475,bull,0.8740014614113678,"['New/near 20D high: close=147.35, high_20d=147.35', 'Momentum confirmation: RSI14=63.20', 'Liquidity filter passed: avg$vol20d=888877787']","['New/near 20D high: close=147.35, high_20d=147.35', 'Momentum confirmation: RSI14=63.20', 'Liquidity filter passed: avg$vol20d=888877787']",50,"{'support_level': 115.55412390985654, 'resistance_level': 147.35000610351562, 'atr14': 6.63978522164481, 'stop_loss': 108.91433868821173, 'take_profit': 153.98979132516044, 'method': 'stop=bb_lower-1*atr14; tp=high_20d+1*atr14 (fallback close+3*atr14)'}","{'roe': None, 'pe': None, 'revenue_growth_qoq': None, 'revenue_growth_yoy': None}",1.0,0.5800048713712258,1.0
